iteration,ratio,objective,residual,left_bc,right_bc
1335,1.2604789994e-02,1.6096554790e-01,1.4304652810e-01,7.9185352661e-04,1.0000484763e-03
1336,1.2582876232e-02,1.6068570502e-01,1.4257177711e-01,7.8637123806e-04,1.0250215419e-03
1337,1.2561005061e-02,1.6040640604e-01,1.4259320498e-01,7.8888703138e-04,9.9243305158e-04
1338,1.2539179033e-02,1.6012768354e-01,1.4206987619e-01,7.8264513286e-04,1.0231356137e-03
1339,1.2517395159e-02,1.5984949935e-01,1.4210666716e-01,7.8543607378e-04,9.8884711042e-04
1340,1.2495657303e-02,1.5957190283e-01,1.4159663022e-01,7.7946513193e-04,1.0180621175e-03
1341,1.2473967434e-02,1.5929491911e-01,1.4160223305e-01,7.8178441618e-04,9.8748423625e-04
1342,1.2452332336e-02,1.5901863482e-01,1.4113652706e-01,7.7655550558e-04,1.0116553167e-03
1343,1.2430743219e-02,1.5874293773e-01,1.4109480381e-01,7.7810673974e-04,9.8670669831e-04
1344,1.2409209675e-02,1.5846795030e-01,1.4067833126e-01,7.7365047764e-04,1.0053113801e-03
1345,1.2387729515e-02,1.5819364460e-01,1.4059413970e-01,7.7448744560e-04,9.8546303343e-04
1346,1.2366298145e-02,1.5791996196e-01,1.4021550119e-01,7.7062135097e-04,9.9982472602e-04
1347,1.2344921946e-02,1.5764698386e-01,1.4010468125e-01,7.7102298383e-04,9.8320725374e-04
1348,1.2323591802e-02,1.5737459389e-01,1.3974452019e-01,7.6746870764e-04,9.9553866312e-04
1349,1.2302314459e-02,1.5710287821e-01,1.3962790370e-01,7.6780252857e-04,9.7969488706e-04
1350,1.2281086379e-02,1.5683179162e-01,1.3926291466e-01,7.6420663390e-04,9.9268113263e-04
1351,1.2259907017e-02,1.5656132717e-01,1.3916629553e-01,7.6487183105e-04,9.7463128623e-04
1352,1.2238779835e-02,1.5629152907e-01,1.3876701891e-01,7.6074752724e-04,9.9170347676e-04
1353,1.2217707788e-02,1.5602243505e-01,1.3872617483e-01,7.6228566468e-04,9.6734036924e-04
1354,1.2196697257e-02,1.5575412661e-01,1.3824807107e-01,7.5690681115e-04,9.9369871896e-04
1355,1.2175761662e-02,1.5548677510e-01,1.3832199574e-01,7.6022936264e-04,9.5624855021e-04
1356,1.2154918249e-02,1.5522060078e-01,1.3768549263e-01,7.5234938413e-04,1.0011614067e-03
1357,1.2134215589e-02,1.5495622391e-01,1.3798435032e-01,7.5920758536e-04,9.3797972659e-04
1358,1.2113747252e-02,1.5469483938e-01,1.3703545928e-01,7.4643205153e-04,1.0195060167e-03
1359,1.2093664420e-02,1.5443837782e-01,1.3777582347e-01,7.6026166789e-04,9.0599374380e-04
1360,1.2074311320e-02,1.5419123508e-01,1.3621798158e-01,7.3785893619e-04,1.0594663909e-03
1361,1.2056084943e-02,1.5395848081e-01,1.3779836893e-01,7.6511467341e-04,8.5089652566e-04
1362,1.2039793420e-02,1.5375043498e-01,1.3515537977e-01,7.2505039861e-04,1.1344550876e-03
1363,1.2024623880e-02,1.5355671709e-01,1.3804176450e-01,7.7437306754e-04,7.7712221537e-04
1364,1.2009413463e-02,1.5336247720e-01,1.3412350416e-01,7.1166583803e-04,1.2122314656e-03
1365,1.1987001739e-02,1.5307627525e-01,1.3774023950e-01,7.7675899956e-04,7.5684458716e-04
1366,1.1958497710e-02,1.5271227341e-01,1.3421843946e-01,7.1804766776e-04,1.1313357390e-03
1367,1.1929333741e-02,1.5233984403e-01,1.3589945436e-01,7.5050984742e-04,8.9352915529e-04
1368,1.1908455906e-02,1.5207323013e-01,1.3555230200e-01,7.4596138438e-04,9.0613140492e-04
1369,1.1894196890e-02,1.5189113980e-01,1.3382014632e-01,7.1637058863e-04,1.0907287942e-03
1370,1.1877617296e-02,1.5167941526e-01,1.3612432778e-01,7.5897498755e-04,7.9653377179e-04
1371,1.1854529406e-02,1.5138457855e-01,1.3334161043e-01,7.1165332338e-04,1.0926434770e-03
1372,1.1828557961e-02,1.5105291829e-01,1.3476668298e-01,7.4097682955e-04,8.8764668908e-04
1373,1.1807583129e-02,1.5078506572e-01,1.3429799676e-01,7.3606561637e-04,9.1264129151e-04
1374,1.1791410262e-02,1.5057853516e-01,1.3293059170e-01,7.1456097066e-04,1.0502333753e-03
1375,1.1773554877e-02,1.5035051852e-01,1.3464507461e-01,7.4872851837e-04,8.2181592006e-04
1376,1.1751329889e-02,1.5006670123e-01,1.3252012432e-01,7.1281805867e-04,1.0418395977e-03
1377,1.1728152880e-02,1.4977072645e-01,1.3339856267e-01,7.3144771159e-04,9.0576865477e-04
1378,1.1708603344e-02,1.4952107519e-01,1.3323946297e-01,7.3063204763e-04,8.9752912754e-04
1379,1.1691409466e-02,1.4930150611e-01,1.3194327056e-01,7.0894468809e-04,1.0268788319e-03
1380,1.1672325366e-02,1.4905779855e-01,1.3329559565e-01,7.3599495227e-04,8.4022531519e-04
1381,1.1650727279e-02,1.4878198691e-01,1.3169439137e-01,7.0951331872e-04,9.9924625829e-04
1382,1.1629472033e-02,1.4851055341e-01,1.3211667538e-01,7.2039797669e-04,9.1898982646e-04
1383,1.1610625282e-02,1.4826987684e-01,1.3216434419e-01,7.2439108044e-04,8.8616216090e-04
1384,1.1592623637e-02,1.4803999243e-01,1.3095305860e-01,7.0519815199e-04,1.0034951847e-03
1385,1.1573080920e-02,1.4779042825e-01,1.3198027015e-01,7.2692614049e-04,8.5408968152e-04
1386,1.1552296106e-02,1.4752500225e-01,1.3077320158e-01,7.0745486300e-04,9.6772518009e-04
1387,1.1532157228e-02,1.4726782497e-01,1.3092298806e-01,7.1266340092e-04,9.2182029039e-04
1388,1.1513456335e-02,1.4702901104e-01,1.3104531169e-01,7.1719993139e-04,8.8116998086e-04
1389,1.1494999027e-02,1.4679330774e-01,1.2999084592e-01,7.0025119931e-04,9.7999500576e-04
1390,1.1475538685e-02,1.4654479548e-01,1.3075304031e-01,7.1685190778e-04,8.6232356261e-04
1391,1.1455469016e-02,1.4628850203e-01,1.2979702652e-01,7.0222868817e-04,9.4691885170e-04
1392,1.1435893481e-02,1.4603851875e-01,1.2982445955e-01,7.0574745769e-04,9.1565848561e-04
1393,1.1417162724e-02,1.4579932345e-01,1.2989166379e-01,7.0996372961e-04,8.8080222486e-04
1394,1.1398560980e-02,1.4556177566e-01,1.2901212275e-01,6.9675012492e-04,9.5821515424e-04
1395,1.1379397861e-02,1.4531705901e-01,1.2956598401e-01,7.0965255145e-04,8.6545496015e-04
1396,1.1359867761e-02,1.4506765595e-01,1.2875188887e-01,6.9737754529e-04,9.3419913901e-04
1397,1.1340597909e-02,1.4482157631e-01,1.2877890468e-01,7.0037716068e-04,9.0389000252e-04
1398,1.1321833131e-02,1.4458194654e-01,1.2873040140e-01,7.0195167791e-04,8.8320282521e-04
1399,1.1303247795e-02,1.4434460830e-01,1.2804339826e-01,6.9194595562e-04,9.3817507150e-04
1400,1.1284412421e-02,1.4410407702e-01,1.2843175232e-01,7.0171145489e-04,8.6552102584e-04
1401,1.1265317637e-02,1.4386023302e-01,1.2769068778e-01,6.9101888221e-04,9.2593563022e-04
1402,1.1246274888e-02,1.4361705352e-01,1.2777052820e-01,6.9535349030e-04,8.8929902995e-04
1403,1.1227520319e-02,1.4337755414e-01,1.2756043673e-01,6.9436267950e-04,8.8734901510e-04
1404,1.1208981075e-02,1.4314080449e-01,1.2707608938e-01,6.8829074735e-04,9.1818079818e-04
1405,1.1190418092e-02,1.4290375169e-01,1.2729980052e-01,6.9499696838e-04,8.6539814947e-04
1406,1.1171706589e-02,1.4266480226e-01,1.2663057446e-01,6.8539584754e-04,9.1802695533e-04
1407,1.1152928136e-02,1.4242499787e-01,1.2677392364e-01,6.9053983316e-04,8.7456760230e-04
1408,1.1134249560e-02,1.4218646893e-01,1.2640134990e-01,6.8634230411e-04,8.9216959896e-04
1409,1.1115747401e-02,1.4195019286e-01,1.2613992393e-01,6.8421923788e-04,8.9680764358e-04
1410,1.1097346503e-02,1.4171520993e-01,1.2616221607e-01,6.8730383646e-04,8.6799554992e-04
1411,1.1078943491e-02,1.4148019999e-01,1.2561540306e-01,6.8013853161e-04,9.0634118533e-04
1412,1.1060480240e-02,1.4124442078e-01,1.2575568259e-01,6.8542396184e-04,8.6344988085e-04
1413,1.1042003131e-02,1.4100846462e-01,1.2526684999e-01,6.7928980570e-04,8.9487165678e-04
1414,1.1023579735e-02,1.4077319438e-01,1.2521100044e-01,6.8092200672e-04,8.7529740995e-04
1415,1.1005260556e-02,1.4053925499e-01,1.2499987334e-01,6.7967793439e-04,8.7426026585e-04
1416,1.0987022255e-02,1.4030634845e-01,1.2466245890e-01,6.7611620761e-04,8.8827271247e-04
1417,1.0968822643e-02,1.4007393597e-01,1.2468185276e-01,6.7899166606e-04,8.6021661991e-04
1418,1.0950621791e-02,1.3984150765e-01,1.2420962006e-01,6.7305058474e-04,8.9013820980e-04
1419,1.0932416637e-02,1.3960902439e-01,1.2425469607e-01,6.7648873664e-04,8.5894414224e-04
1420,1.0914232376e-02,1.3937680796e-01,1.2385621667e-01,6.7198497709e-04,8.8007416343e-04
1421,1.0896099021e-02,1.3914524158e-01,1.2375416607e-01,6.7283032695e-04,8.6627720157e-04
1422,1.0878030244e-02,1.3891449990e-01,1.2354119122e-01,6.7166169174e-04,8.6566922255e-04
1423,1.0860019119e-02,1.3868449442e-01,1.2325496972e-01,6.6913926275e-04,8.7381323101e-04
1424,1.0842047265e-02,1.3845499046e-01,1.2319924682e-01,6.7070859950e-04,8.5486576427e-04
1425,1.0824101922e-02,1.3822582504e-01,1.2280854583e-01,6.6624575993e-04,8.7548210286e-04
1426,1.0806172769e-02,1.3799686637e-01,1.2280068547e-01,6.6864053952e-04,8.5097755073e-04
1427,1.0788267208e-02,1.3776820898e-01,1.2242077291e-01,6.6438841168e-04,8.7035523029e-04
1428,1.0770395998e-02,1.3753999025e-01,1.2235540152e-01,6.6579942359e-04,8.5265946109e-04
1429,1.0752562200e-02,1.3731224928e-01,1.2206669897e-01,6.6323782085e-04,8.6131721037e-04
1430,1.0734775842e-02,1.3708511414e-01,1.2189376354e-01,6.6275609424e-04,8.5637893062e-04
1431,1.0717033133e-02,1.3685853640e-01,1.2171585113e-01,6.6217151470e-04,8.5209700046e-04
1432,1.0699332322e-02,1.3663249370e-01,1.2144424021e-01,6.5988616552e-04,8.5893919459e-04
1433,1.0681666335e-02,1.3640689570e-01,1.2134884298e-01,6.6071498441e-04,8.4509031149e-04
1434,1.0664030139e-02,1.3618167816e-01,1.2101998925e-01,6.5736356191e-04,8.5880531697e-04
1435,1.0646429242e-02,1.3595691137e-01,1.2095965445e-01,6.5879430622e-04,8.4093137411e-04
1436,1.0628856203e-02,1.3573250035e-01,1.2061985582e-01,6.5525720129e-04,8.5600727471e-04
1437,1.0611315764e-02,1.3550850563e-01,1.2055240571e-01,6.5658672247e-04,8.3902332699e-04
1438,1.0593809565e-02,1.3528494816e-01,1.2023535371e-01,6.5348867793e-04,8.5147080244e-04
1439,1.0576339466e-02,1.3506185170e-01,1.2013587356e-01,6.5426621586e-04,8.3833158715e-04
1440,1.0558905796e-02,1.3483922044e-01,1.1985816061e-01,6.5187201835e-04,8.4623397561e-04
1441,1.0541506621e-02,1.3461702969e-01,1.1971836537e-01,6.5190886380e-04,8.3795754472e-04
1442,1.0524143655e-02,1.3439530134e-01,1.1948276311e-01,6.5022578929e-04,8.4102805704e-04
1443,1.0506819014e-02,1.3417406240e-01,1.1930473149e-01,6.4955273410e-04,8.3738035755e-04
1444,1.0489529379e-02,1.3395327050e-01,1.1910622567e-01,6.4851145726e-04,8.3619297948e-04
1445,1.0472273729e-02,1.3373291260e-01,1.1889594793e-01,6.4726738492e-04,8.3642912796e-04
1446,1.0455055565e-02,1.3351303339e-01,1.1872798204e-01,6.4677791670e-04,8.3172722952e-04
1447,1.0437870037e-02,1.3329357095e-01,1.1849068850e-01,6.4506987110e-04,8.3521840861e-04
1448,1.0420722614e-02,1.3307459513e-01,1.1834958196e-01,6.4506329363e-04,8.2743802341e-04
1449,1.0403609578e-02,1.3285605842e-01,1.1808703840e-01,6.4290402224e-04,8.3399796858e-04
1450,1.0386531366e-02,1.3263796642e-01,1.1797408760e-01,6.4337498043e-04,8.2301290240e-04
1451,1.0369489618e-02,1.3242034009e-01,1.1768202484e-01,6.4067501808e-04,8.3315651864e-04
1452,1.0352485538e-02,1.3220319478e-01,1.1760580540e-01,6.4177118475e-04,8.1796781160e-04
1453,1.0335519053e-02,1.3198652957e-01,1.1727064848e-01,6.3829694409e-04,8.3329115296e-04
1454,1.0318593664e-02,1.3177038915e-01,1.1725071073e-01,6.4037769334e-04,8.1159017282e-04
1455,1.0301716518e-02,1.3155486481e-01,1.1684460938e-01,6.3566531753e-04,8.3536020247e-04
1456,1.0284893340e-02,1.3134002965e-01,1.1691924185e-01,6.3941132976e-04,8.0266746227e-04
1457,1.0268143310e-02,1.3112612860e-01,1.1638957262e-01,6.3253077678e-04,8.4112479817e-04
1458,1.0251489000e-02,1.3091344992e-01,1.1663167179e-01,6.3920865068e-04,7.8896916239e-04
1459,1.0234991561e-02,1.3070277451e-01,1.1587872356e-01,6.2839355087e-04,8.5401150864e-04
1460,1.0218731762e-02,1.3049513381e-01,1.1642621458e-01,6.4042181475e-04,7.6647009701e-04
1461,1.0202909394e-02,1.3029307919e-01,1.1526318640e-01,6.2237610109e-04,8.8061322458e-04
1462,1.0187765051e-02,1.3009968307e-01,1.1637055874e-01,6.4427801408e-04,7.2863441892e-04
1463,1.0173921843e-02,1.2992290268e-01,1.1446846277e-01,6.1310105957e-04,9.3234289670e-04
1464,1.0161637500e-02,1.2976602931e-01,1.1654567719e-01,6.5241649281e-04,6.6961871926e-04
1465,1.0151960130e-02,1.2964244746e-01,1.1347504705e-01,5.9990427690e-04,1.0168357985e-03
1466,1.0141964167e-02,1.2951479713e-01,1.1682702601e-01,6.6355388844e-04,6.0522323474e-04
1467,1.0130269021e-02,1.2936544791e-01,1.1268603802e-01,5.8982259361e-04,1.0781183373e-03
1468,1.0107742105e-02,1.2907777494e-01,1.1636282504e-01,6.6269055242e-04,6.0880446108e-04
1469,1.0079842187e-02,1.2872148771e-01,1.1307628453e-01,6.0259131715e-04,9.6192903584e-04
1470,1.0053997857e-02,1.2839145074e-01,1.1451949924e-01,6.3246017089e-04,7.5473496690e-04
1471,1.0038464034e-02,1.2819308089e-01,1.1445549875e-01,6.3209846849e-04,7.4165978003e-04
1472,1.0029814969e-02,1.2808263069e-01,1.1265610158e-01,5.9823651100e-04,9.4441638794e-04
1473,1.0017989790e-02,1.2793162093e-01,1.1504262686e-01,6.4616452437e-04,6.4273487078e-04
1474,9.9988377561e-03,1.2768704584e-01,1.1222826689e-01,5.9502158547e-04,9.5085630892e-04
1475,9.9753761765e-03,1.2738743704e-01,1.1386553943e-01,6.3160242280e-04,7.2058732621e-04
1476,9.9567178385e-03,1.2714916654e-01,1.1313007772e-01,6.2144745607e-04,7.8046147246e-04
1477,9.9444022459e-03,1.2699189410e-01,1.1212418228e-01,6.0492550256e-04,8.8184571359e-04
1478,9.9323171831e-03,1.2683756556e-01,1.1371657252e-01,6.3851382583e-04,6.7358545493e-04
1479,9.9156698377e-03,1.2662497582e-01,1.1152838171e-01,5.9737957781e-04,9.1227982193e-04
1480,9.8954194138e-03,1.2636637408e-01,1.1287986487e-01,6.2598334625e-04,7.2266755160e-04
1481,9.8774571872e-03,1.2613699306e-01,1.1214787513e-01,6.1350717442e-04,7.8540458344e-04
1482,9.8635906773e-03,1.2595991511e-01,1.1145260930e-01,6.0199934524e-04,8.4873125888e-04
1483,9.8503864395e-03,1.2579129450e-01,1.1258240789e-01,6.2696589157e-04,6.9392274600e-04
1484,9.8344936584e-03,1.2558834068e-01,1.1084489524e-01,5.9596309438e-04,8.7838148465e-04
1485,9.8162486115e-03,1.2535534799e-01,1.1188240349e-01,6.2002224149e-04,7.2727224324e-04
1486,9.7991376172e-03,1.2513683736e-01,1.1120338738e-01,6.0971669154e-04,7.8362831846e-04
1487,9.7845313112e-03,1.2495031208e-01,1.1069197208e-01,6.0207734350e-04,8.2375667989e-04
1488,9.7705750616e-03,1.2477208814e-01,1.1149188131e-01,6.1993353302e-04,7.0808717282e-04
1489,9.7551309788e-03,1.2457486428e-01,1.1011952907e-01,5.9471046552e-04,8.5082306759e-04
1490,9.7381693804e-03,1.2435826147e-01,1.1094381660e-01,6.1324529815e-04,7.2819920024e-04
1491,9.7216532715e-03,1.2414734764e-01,1.1029773206e-01,6.0296716401e-04,7.8199437121e-04
1492,9.7066139470e-03,1.2395529263e-01,1.0995741189e-01,5.9902237263e-04,8.0076570157e-04
1493,9.6922217618e-03,1.2377150171e-01,1.1046182364e-01,6.1200588243e-04,7.1896193549e-04
1494,9.6771423626e-03,1.2357893493e-01,1.0936243832e-01,5.9329590295e-04,8.2835374633e-04
1495,9.6610722900e-03,1.2337371707e-01,1.1002025753e-01,6.0928554740e-04,7.2606035974e-04
1496,9.6449955079e-03,1.2316841353e-01,1.0935739428e-01,5.9877510648e-04,7.8232679516e-04
1497,9.6297049051e-03,1.2297314964e-01,1.0920376331e-01,5.9802056057e-04,7.7891803812e-04
1498,9.6150240652e-03,1.2278567255e-01,1.0944634676e-01,6.0493010096e-04,7.2900246596e-04
1499,9.6001977311e-03,1.2259633746e-01,1.0860599577e-01,5.9048162075e-04,8.0855254782e-04
1500,9.5847891649e-03,1.2239956716e-01,1.0913375765e-01,6.0336577008e-04,7.2321516927e-04
1501,9.5691319094e-03,1.2219962105e-01,1.0844359547e-01,5.9241818963e-04,7.8318436863e-04
1502,9.5537591151e-03,1.2200330757e-01,1.0846516490e-01,5.9569440782e-04,7.5811985880e-04
1503,9.5388557675e-03,1.2181298900e-01,1.0843885690e-01,5.9800234158e-04,7.3941086885e-04
1504,9.5241208504e-03,1.2162482133e-01,1.0785026103e-01,5.8905029437e-04,7.8840571223e-04
1505,9.5091766259e-03,1.2143398076e-01,1.0822111368e-01,5.9890025295e-04,7.2238646680e-04
1506,9.4939710223e-03,1.2123980233e-01,1.0754534602e-01,5.8791670017e-04,7.8152894275e-04
1507,9.4787236667e-03,1.2104509072e-01,1.0771428049e-01,5.9356179554e-04,7.3951925151e-04
1508,9.4636909058e-03,1.2085311953e-01,1.0744898766e-01,5.9065397363e-04,7.4975920143e-04
1509,9.4488975358e-03,1.2066420540e-01,1.0713484883e-01,5.8689172147e-04,7.6604390051e-04
1510,9.4341805594e-03,1.2047626683e-01,1.0729211569e-01,5.9256568784e-04,7.2584941518e-04
1511,9.4193665139e-03,1.2028708868e-01,1.0671207309e-01,5.8378942776e-04,7.7371217776e-04
1512,9.4044279779e-03,1.2009632075e-01,1.0692753643e-01,5.9071369469e-04,7.2616472607e-04
1513,9.3894737985e-03,1.1990535306e-01,1.0648510605e-01,5.8456795523e-04,7.5745675713e-04
1514,9.3746260961e-03,1.1971574510e-01,1.0642628372e-01,5.8585061925e-04,7.4309553020e-04
1515,9.3599177254e-03,1.1952791642e-01,1.0632358491e-01,5.8614404406e-04,7.3428906035e-04
1516,9.3452868057e-03,1.1934107682e-01,1.0595284402e-01,5.8110908139e-04,7.5771420961e-04
1517,9.3306487024e-03,1.1915414548e-01,1.0607646406e-01,5.8585486840e-04,7.2191323852e-04
1518,9.3159625752e-03,1.1896660086e-01,1.0560438037e-01,5.7898118393e-04,7.5724086491e-04
1519,9.3012466927e-03,1.1877867626e-01,1.0569603741e-01,5.8330403408e-04,7.2495982749e-04
1520,9.2865657070e-03,1.1859119730e-01,1.0536224395e-01,5.7931011543e-04,7.4358523125e-04
1521,9.2719551346e-03,1.1840461753e-01,1.0524670780e-01,5.7959352853e-04,7.3619745672e-04
1522,9.2574177834e-03,1.1821897281e-01,1.0514219105e-01,5.8002187870e-04,7.2765629739e-04
1523,9.2429284926e-03,1.1803394184e-01,1.0482458770e-01,5.7618168648e-04,7.4475369183e-04
1524,9.2284470418e-03,1.1784901097e-01,1.0486878455e-01,5.7938968530e-04,7.1863294579e-04
1525,9.2139626009e-03,1.1766404193e-01,1.0448028147e-01,5.7408690918e-04,7.4428913649e-04
1526,9.1994743311e-03,1.1747902399e-01,1.0451949388e-01,5.7721271878e-04,7.1874028072e-04
1527,9.1850065910e-03,1.1729426822e-01,1.0420220345e-01,5.7339755585e-04,7.3580892058e-04
1528,9.1705771389e-03,1.1711000139e-01,1.0412316024e-01,5.7430099696e-04,7.2438310599e-04
1529,9.1561951638e-03,1.1692634085e-01,1.0394676030e-01,5.7330459822e-04,7.2465348057e-04
1530,9.1418499816e-03,1.1674315017e-01,1.0372795165e-01,5.7144655148e-04,7.3007331230e-04
1531,9.1275407901e-03,1.1656041909e-01,1.0367386788e-01,5.7276617736e-04,7.1588892024e-04
1532,9.1132495757e-03,1.1637791758e-01,1.0336788744e-01,5.6910124840e-04,7.3190178955e-04
1533,9.0989713792e-03,1.1619558232e-01,1.0336465389e-01,5.7133304654e-04,7.1175978519e-04
1534,9.0847082426e-03,1.1601343937e-01,1.0304884613e-01,5.6744937319e-04,7.2900997475e-04
1535,9.0704641042e-03,1.1583153903e-01,1.0302171111e-01,5.6924088858e-04,7.1174191544e-04
1536,9.0562436313e-03,1.1564994091e-01,1.0275690258e-01,5.6641642004e-04,7.2288740193e-04
1537,9.0420512727e-03,1.1546870181e-01,1.0266108066e-01,5.6691584177e-04,7.1384629700e-04
1538,9.0278887058e-03,1.1528784316e-01,1.0247364640e-01,5.6562793907e-04,7.1579171345e-04
1539,9.0137569881e-03,1.1510737846e-01,1.0230116546e-01,5.6461209897e-04,7.1600923548e-04
1540,8.9996517437e-03,1.1492725182e-01,1.0218553990e-01,5.6467519607e-04,7.0949597284e-04
1541,8.9855723164e-03,1.1474745488e-01,1.0195393115e-01,5.6244689040e-04,7.1690545883e-04
1542,8.9715156795e-03,1.1456794897e-01,1.0188597441e-01,5.6339666480e-04,7.0480082650e-04
1543,8.9574807391e-03,1.1438872013e-01,1.0162200779e-01,5.6052498985e-04,7.1614625631e-04
1544,8.9434660001e-03,1.1420974927e-01,1.0157389939e-01,5.6187540758e-04,7.0170959225e-04
1545,8.9294733953e-03,1.1403106106e-01,1.0130234808e-01,5.5888679344e-04,7.1398454020e-04
1546,8.9155023775e-03,1.1385264853e-01,1.0125249624e-01,5.6022661738e-04,6.9978862302e-04
1547,8.9015521447e-03,1.1367450142e-01,1.0099083185e-01,5.5742956465e-04,7.1093736915e-04
1548,8.8876249575e-03,1.1349664861e-01,1.0092715919e-01,5.5847008480e-04,6.9847883424e-04
1549,8.8737212536e-03,1.1331909569e-01,1.0068371147e-01,5.5598554900e-04,7.0755288471e-04
1550,8.8598398296e-03,1.1314182729e-01,1.0060247779e-01,5.5664061802e-04,6.9729436655e-04
1551,8.8459819254e-03,1.1296485923e-01,1.0037768632e-01,5.5449770298e-04,7.0421956480e-04
1552,8.8321459001e-03,1.1278817058e-01,1.0028020293e-01,5.5483711185e-04,6.9595966488e-04
1553,8.8183332850e-03,1.1261178087e-01,1.0007044673e-01,5.5300403619e-04,7.0112937829e-04
1554,8.8045436063e-03,1.1243568407e-01,9.9960871041e-02,5.5312865879e-04,6.9435260957e-04
1555,8.7907751136e-03,1.1225985782e-01,9.9761232734e-02,5.5149919353e-04,6.9836329203e-04
1556,8.7770290102e-03,1.1208431749e-01,9.9645309150e-02,5.5148429237e-04,6.9241656456e-04
1557,8.7633040563e-03,1.1190904723e-01,9.9450200796e-02,5.4991588695e-04,6.9596874528e-04
1558,8.7496016741e-03,1.1173406523e-01,9.9334180355e-02,5.4986955365e-04,6.9011893356e-04
1559,8.7359204050e-03,1.1155935284e-01,9.9137216806e-02,5.4824422114e-04,6.9396937033e-04
1560,8.7222609418e-03,1.1138491891e-01,9.9027648568e-02,5.4831348825e-04,6.8741355790e-04
1561,8.7086228104e-03,1.1121075740e-01,9.8821230233e-02,5.4650357924e-04,6.9244916085e-04
1562,8.6950069225e-03,1.1103687994e-01,9.8726406693e-02,5.4685975192e-04,6.8418757292e-04
1563,8.6814132781e-03,1.1086328654e-01,9.8500415683e-02,5.4467067821e-04,6.9161638385e-04
1564,8.6678417313e-03,1.1068997532e-01,9.8433256149e-02,5.4555787938e-04,6.8011402618e-04
1565,8.6542953816e-03,1.1051698588e-01,9.8171003163e-02,5.4265582003e-04,6.9194246316e-04
1566,8.6407790788e-03,1.1034438014e-01,9.8153881729e-02,5.4449366871e-04,6.7455618409e-04
1567,8.6272931876e-03,1.1017216276e-01,9.7825624049e-02,5.4029788589e-04,6.9435598562e-04
1568,8.6138541900e-03,1.1000054423e-01,9.7898997366e-02,5.4387317505e-04,6.6628149943e-04
1569,8.6004794798e-03,1.0982974665e-01,9.7449369729e-02,5.3732399829e-04,7.0071371738e-04
1570,8.5872046463e-03,1.0966022452e-01,9.7689598799e-02,5.4412451573e-04,6.5293803345e-04
1571,8.5741078701e-03,1.0949297622e-01,9.7013019025e-02,5.3318194114e-04,7.1481376654e-04
1572,8.5613098128e-03,1.0932954261e-01,9.7568072379e-02,5.4607406491e-04,6.3007295830e-04
1573,8.5491025204e-03,1.0917365318e-01,9.6460796893e-02,5.2678235807e-04,7.4450328248e-04
1574,8.5378717895e-03,1.0903023463e-01,9.7614973783e-02,5.5129837710e-04,5.9022771893e-04
1575,8.5286518323e-03,1.0891249403e-01,9.5701165497e-02,5.1627121866e-04,8.0486160005e-04
1576,8.5220350911e-03,1.0882799700e-01,9.7944431007e-02,5.6223635329e-04,5.2612024592e-04
1577,8.5203176759e-03,1.0880606528e-01,9.4679512084e-02,5.0033704611e-04,9.1231829720e-04
1578,8.5189156441e-03,1.0878816107e-01,9.8470717669e-02,5.7844020193e-04,4.5330415014e-04
1579,8.5165001485e-03,1.0875731474e-01,9.3812257051e-02,4.8702373169e-04,1.0074820602e-03
1580,8.4935868159e-03,1.0846470715e-01,9.8161473870e-02,5.8061518939e-04,4.4970816816e-04
1581,8.4602289681e-03,1.0803872114e-01,9.4341017306e-02,5.0323636970e-04,8.6653401377e-04
1582,8.4294297399e-03,1.0764540918e-01,9.6092551947e-02,5.4141337750e-04,6.1387231108e-04
1583,8.4183501188e-03,1.0750392033e-01,9.6178323030e-02,5.4232886760e-04,5.9023086214e-04
1584,8.4195743486e-03,1.0751955397e-01,9.4031848013e-02,4.9638887867e-04,8.5238169413e-04
1585,8.4121687298e-03,1.0742498282e-01,9.6947990358e-02,5.5908592185e-04,4.8861332471e-04
1586,8.3908594070e-03,1.0715285875e-01,9.3848980963e-02,4.9774337094e-04,8.3264434943e-04
1587,8.3651863884e-03,1.0682500945e-01,9.5424219966e-02,5.3701520665e-04,6.0306373052e-04
1588,8.3518364376e-03,1.0665452806e-01,9.5192678273e-02,5.3684675368e-04,6.0933822533e-04
1589,8.3478868715e-03,1.0660409136e-01,9.3555331230e-02,5.0464621745e-04,8.0022978364e-04
1590,8.3382054534e-03,1.0648045782e-01,9.5732837915e-02,5.5309233721e-04,5.2166962996e-04
1591,8.3192129892e-03,1.0623792047e-01,9.3446291983e-02,5.0492968876e-04,7.7423319453e-04
1592,8.2995263098e-03,1.0598651785e-01,9.4433218241e-02,5.2704976406e-04,6.2828016235e-04
1593,8.2883387166e-03,1.0584365018e-01,9.4546459615e-02,5.3040881176e-04,5.9931026772e-04
1594,8.2812138031e-03,1.0575266369e-01,9.3025185168e-02,4.9956905423e-04,7.7317876276e-04
1595,8.2686411342e-03,1.0559210833e-01,9.4716668129e-02,5.3898314945e-04,5.4856087081e-04
1596,8.2511110874e-03,1.0536824632e-01,9.3057423830e-02,5.0706107868e-04,7.2402117075e-04
1597,8.2355286575e-03,1.0516925575e-01,9.3465074897e-02,5.1936495584e-04,6.5105309477e-04
