iteration,ratio,objective,residual,left_bc,right_bc
1070,2.0158833587e-02,1.3288631011e-01,1.1847235262e-01,6.7789136665e-04,7.6350441668e-04
1071,2.0054937788e-02,1.3220143272e-01,1.1656406522e-01,6.5551022999e-04,9.0822647326e-04
1072,1.9952532933e-02,1.3152638357e-01,1.1817809939e-01,6.8394123809e-04,6.5088720294e-04
1073,1.9844978861e-02,1.3081739098e-01,1.1473682523e-01,6.4267253038e-04,9.6538400976e-04
1074,1.9728178269e-02,1.3004744565e-01,1.1675099283e-01,6.7942874739e-04,6.5021653427e-04
1075,1.9607998223e-02,1.2925522309e-01,1.1399240047e-01,6.4726255368e-04,8.7901967345e-04
1076,1.9490909770e-02,1.2848338019e-01,1.1445844173e-01,6.5966404509e-04,7.4282975402e-04
1077,1.9381145208e-02,1.2775981613e-01,1.1380711943e-01,6.5438670572e-04,7.4088294059e-04
1078,1.9276977513e-02,1.2707314640e-01,1.1220907420e-01,6.3508981839e-04,8.5131742526e-04
1079,1.9173616394e-02,1.2639179360e-01,1.1328295618e-01,6.5387174254e-04,6.5701198764e-04
1080,1.9067543941e-02,1.2569256779e-01,1.1058674753e-01,6.2148692086e-04,8.8909507031e-04
1081,1.8957007347e-02,1.2496391451e-01,1.1196760833e-01,6.4753257902e-04,6.5209803870e-04
1082,1.8844622508e-02,1.2422307767e-01,1.0964579880e-01,6.2234309735e-04,8.3538482431e-04
1083,1.8733210250e-02,1.2348865205e-01,1.1005921662e-01,6.3493044581e-04,7.0801307447e-04
1084,1.8625085048e-02,1.2277589459e-01,1.0908042639e-01,6.2686036108e-04,7.4268644676e-04
1085,1.8520275158e-02,1.2208499154e-01,1.0811284930e-01,6.1785883736e-04,7.7935535228e-04
1086,1.8417345442e-02,1.2140648253e-01,1.0843162984e-01,6.2612467445e-04,6.7136058351e-04
1087,1.8314669962e-02,1.2072964944e-01,1.0647389293e-01,6.0383894015e-04,8.2173669944e-04
1088,1.8210899621e-02,1.2004559906e-01,1.0741551220e-01,6.2197138323e-04,6.4103730256e-04
1089,1.8106019231e-02,1.1935423128e-01,1.0517941415e-01,5.9799291193e-04,8.1948877778e-04
1090,1.8000071742e-02,1.1865582922e-01,1.0602660477e-01,6.1608420219e-04,6.4683821984e-04
1091,1.7894124394e-02,1.1795742810e-01,1.0416522622e-01,5.9710571077e-04,7.8211445361e-04
1092,1.7788797979e-02,1.1726312013e-01,1.0445393622e-01,6.0622498859e-04,6.7469343776e-04
1093,1.7684626186e-02,1.1657642340e-01,1.0330633819e-01,5.9519283241e-04,7.3181570042e-04
1094,1.7581716956e-02,1.1589804944e-01,1.0288677365e-01,5.9352506651e-04,7.0760247763e-04
1095,1.7479925262e-02,1.1522704223e-01,1.0244191438e-01,5.9181737015e-04,6.8669544999e-04
1096,1.7379014388e-02,1.1456184136e-01,1.0138420761e-01,5.8286392596e-04,7.3489942588e-04
1097,1.7278821436e-02,1.1390137300e-01,1.0148715973e-01,5.8979011374e-04,6.5163121326e-04
1098,1.7179291376e-02,1.1324527441e-01,9.9929645658e-02,5.7563511655e-04,7.5592775829e-04
1099,1.7080396589e-02,1.1259336350e-01,1.0048378259e-01,5.8856309624e-04,6.2239501858e-04
1100,1.6982393853e-02,1.1194733297e-01,9.8505914211e-02,5.6833901908e-04,7.7580282232e-04
1101,1.6885242197e-02,1.1130691273e-01,9.9521212280e-02,5.8585591614e-04,5.9271411737e-04
1102,1.6789580284e-02,1.1067631282e-01,9.7078464925e-02,5.5867282208e-04,8.0111192074e-04
1103,1.6694998043e-02,1.1005283007e-01,9.8636157811e-02,5.8272748720e-04,5.5893970421e-04
1104,1.6602533401e-02,1.0944330646e-01,9.5607817173e-02,5.4840440862e-04,8.3514454309e-04
1105,1.6510222331e-02,1.0883479519e-01,9.7775116563e-02,5.8157532476e-04,5.2439252613e-04
1106,1.6418969813e-02,1.0823326185e-01,9.4168394804e-02,5.4005609127e-04,8.6643063696e-04
1107,1.6323680954e-02,1.0760512110e-01,9.6760220826e-02,5.8009265922e-04,5.0439737970e-04
1108,1.6225603127e-02,1.0695859557e-01,9.3032985926e-02,5.3551379824e-04,8.5704721278e-04
1109,1.6120927313e-02,1.0626857635e-01,9.5326676965e-02,5.7152920635e-04,5.2266073180e-04
1110,1.6014955382e-02,1.0557001317e-01,9.2439204454e-02,5.3653860232e-04,7.7654223423e-04
1111,1.5910550616e-02,1.0488178069e-01,9.3449980021e-02,5.5433646776e-04,5.8884359896e-04
1112,1.5811672288e-02,1.0422997829e-01,9.2187613249e-02,5.4142583394e-04,6.6281069303e-04
1113,1.5718715916e-02,1.0361721320e-01,9.1483719647e-02,5.3664721781e-04,6.7670212593e-04
1114,1.5629897960e-02,1.0303172842e-01,9.1826610267e-02,5.4656434804e-04,5.7394744363e-04
1115,1.5542823207e-02,1.0245773476e-01,8.9759625494e-02,5.2492471877e-04,7.4488623068e-04
1116,1.5454787386e-02,1.0187740577e-01,9.1117829084e-02,5.4894341156e-04,5.2701425739e-04
1117,1.5365034854e-02,1.0128576029e-01,8.8420607150e-02,5.1838834770e-04,7.6812697807e-04
1118,1.5271819795e-02,1.0067128995e-01,9.0030804276e-02,5.4469180759e-04,5.1935674855e-04
1119,1.5176868810e-02,1.0004537646e-01,8.7505295873e-02,5.1478104433e-04,7.3922699085e-04
1120,1.5080743846e-02,9.9411724135e-02,8.8621862233e-02,5.3326698253e-04,5.4571923101e-04
1121,1.4985797948e-02,9.8785844166e-02,8.6890652776e-02,5.1379785873e-04,6.7572126864e-04
1122,1.4893001364e-02,9.8174132407e-02,8.7049305439e-02,5.1994505338e-04,5.9253763175e-04
1123,1.4802737252e-02,9.7579114605e-02,8.6330816150e-02,5.1515304949e-04,6.0967676109e-04
1124,1.4714622172e-02,9.6998263150e-02,8.5504047573e-02,5.0945265684e-04,6.3996890094e-04
1125,1.4628009833e-02,9.6427317709e-02,8.5666082799e-02,5.1679578610e-04,5.5932771647e-04
1126,1.4542349661e-02,9.5862648915e-02,8.4094345570e-02,5.0136912614e-04,6.7546119681e-04
1127,1.4457091858e-02,9.5300632529e-02,8.4886610508e-02,5.1614118274e-04,5.2526098443e-04
1128,1.4372282553e-02,9.4741572626e-02,8.2829907537e-02,4.9366522580e-04,6.9750129478e-04
1129,1.4287309574e-02,9.4181433786e-02,8.4024146199e-02,5.1291979617e-04,5.0280895084e-04
1130,1.4202714028e-02,9.3623782974e-02,8.1673115492e-02,4.8655847786e-04,7.0850824704e-04
1131,1.4117563529e-02,9.3062473927e-02,8.3081789315e-02,5.0882366486e-04,4.8924481962e-04
1132,1.4032693403e-02,9.2503013089e-02,8.0602012575e-02,4.8119862913e-04,7.0890143979e-04
1133,1.3946977919e-02,9.1937979683e-02,8.2051523030e-02,5.0433713477e-04,4.8430848983e-04
1134,1.3861438824e-02,9.1374109033e-02,7.9631723464e-02,4.7734682448e-04,6.9689174416e-04
1135,1.3775210983e-02,9.0805698186e-02,8.0939754844e-02,4.9834063975e-04,4.8825365957e-04
1136,1.3689357961e-02,9.0239758138e-02,7.8771397471e-02,4.7414418077e-04,6.7269185092e-04
1137,1.3603503951e-02,8.9673811570e-02,7.9769447446e-02,4.9074739218e-04,4.9968902022e-04
1138,1.3518413496e-02,8.9112898335e-02,7.7982805669e-02,4.7154267668e-04,6.4146658406e-04
1139,1.3433978093e-02,8.8556303177e-02,7.8577257693e-02,4.8307105317e-04,5.1483348943e-04
1140,1.3350478750e-02,8.8005878497e-02,7.7203616500e-02,4.6959755127e-04,6.1062863097e-04
1141,1.3267816783e-02,8.7460973766e-02,7.7408544719e-02,4.7627076856e-04,5.2897213027e-04
1142,1.3185968597e-02,8.6921433453e-02,7.6396189630e-02,4.6740740072e-04,5.8511696989e-04
1143,1.3104823217e-02,8.6386526003e-02,7.6298877597e-02,4.6986865345e-04,5.3889618721e-04
1144,1.3024294035e-02,8.5855680518e-02,7.5555987656e-02,4.6399480198e-04,5.6597450748e-04
1145,1.2944319948e-02,8.5328494199e-02,7.5253732502e-02,4.6346112504e-04,5.4401502712e-04
1146,1.2864836038e-02,8.4804539103e-02,7.4689589441e-02,4.5964843594e-04,5.5184651865e-04
1147,1.2785823442e-02,8.4283690900e-02,7.4251778424e-02,4.5747443801e-04,5.4571678629e-04
1148,1.2707265279e-02,8.3765838295e-02,7.3807738721e-02,4.5534165110e-04,5.4046825971e-04
1149,1.2629159711e-02,8.3250969183e-02,7.3267742991e-02,4.5212733676e-04,5.4619525326e-04
1150,1.2551514791e-02,8.2739136647e-02,7.2932966053e-02,4.5139645226e-04,5.2922061877e-04
1151,1.2474360824e-02,8.2230540458e-02,7.2281129658e-02,4.4678366976e-04,5.4815743351e-04
1152,1.2397764001e-02,8.1725616939e-02,7.2100266814e-02,4.4769566739e-04,5.1483936841e-04
1153,1.2321859104e-02,8.1225254573e-02,7.1257598698e-02,4.4066150440e-04,5.5610405980e-04
1154,1.2246945579e-02,8.0731427297e-02,7.1362860501e-02,4.4480935321e-04,4.9204734387e-04
1155,1.2173727927e-02,8.0248779152e-02,7.0117443800e-02,4.3311141781e-04,5.8002211154e-04
1156,1.2103640649e-02,7.9786766320e-02,7.0833511651e-02,4.4443819206e-04,4.5088725165e-04
1157,1.2040400296e-02,7.9369888175e-02,6.8691715598e-02,4.2244981159e-04,6.4536742866e-04
1158,1.1990047288e-02,7.9037962947e-02,7.0761948824e-02,4.4986212743e-04,3.7773925578e-04
1159,1.1967971842e-02,7.8892442398e-02,6.6712662578e-02,4.0515101864e-04,8.1282696920e-04
1160,1.1972664083e-02,7.8923373483e-02,7.1350216866e-02,4.6648344141e-04,2.9083219124e-04
1161,1.1999771128e-02,7.9102062155e-02,6.4539596438e-02,3.8318685256e-04,1.0730597423e-03
1162,1.1898580552e-02,7.8435017494e-02,7.0888929069e-02,4.8000438255e-04,2.7460444835e-04
1163,1.1698098541e-02,7.7113447245e-02,6.4899183810e-02,3.9510519127e-04,8.2632113481e-04
1164,1.1520297472e-02,7.5941388961e-02,6.6936053336e-02,4.2811510502e-04,4.7241846914e-04
1165,1.1505383091e-02,7.5843073893e-02,6.7873433232e-02,4.4093633187e-04,3.5602771095e-04
1166,1.1534788433e-02,7.6036912855e-02,6.3465304673e-02,3.7527005770e-04,8.8189076632e-04
1167,1.1423655772e-02,7.5304330327e-02,6.7751161754e-02,4.4355142745e-04,3.1176544144e-04
1168,1.1261516887e-02,7.4235516600e-02,6.4358875155e-02,3.9806932909e-04,5.8959482703e-04
1169,1.1199281964e-02,7.3825266212e-02,6.3832245767e-02,3.9753949386e-04,6.0176255647e-04
1170,1.1200205027e-02,7.3831351008e-02,6.6191449761e-02,4.4135533972e-04,3.2263476169e-04
1171,1.1129867822e-02,7.3367690668e-02,6.2125012279e-02,3.8214720553e-04,7.4212061008e-04
1172,1.0996551634e-02,7.2488875128e-02,6.4187392592e-02,4.1823342326e-04,4.1191483615e-04
1173,1.0932874368e-02,7.2069116868e-02,6.3859000802e-02,4.1373100248e-04,4.0728057502e-04
1174,1.0917203284e-02,7.1965813637e-02,6.1285201460e-02,3.7367112236e-04,6.9439009530e-04
1175,1.0841805905e-02,7.1468796814e-02,6.3867449760e-02,4.1553957271e-04,3.4459514427e-04
1176,1.0735367922e-02,7.0767161436e-02,6.1603344977e-02,3.8377457531e-04,5.3260708228e-04
1177,1.0676860641e-02,7.0381483529e-02,6.1070222408e-02,3.8050510921e-04,5.5062101455e-04
1178,1.0644520847e-02,7.0168300765e-02,6.2564231455e-02,4.0949502727e-04,3.5091189784e-04
1179,1.0574722171e-02,6.9708190393e-02,5.9830501676e-02,3.7165702088e-04,6.1611185083e-04
1180,1.0484010832e-02,6.9110224489e-02,6.0882546008e-02,3.9230956463e-04,4.3045825441e-04
1181,1.0428323388e-02,6.8743134849e-02,6.0769699514e-02,3.9311446017e-04,4.0422906750e-04
1182,1.0388137950e-02,6.8478233879e-02,5.8841381222e-02,3.6501957220e-04,5.9866567608e-04
1183,1.0318953567e-02,6.8022172898e-02,6.0400284827e-02,3.9156130515e-04,3.7062750198e-04
1184,1.0240388163e-02,6.7504272563e-02,5.8940976858e-02,3.7239564699e-04,4.8393392353e-04
1185,1.0185261500e-02,6.7140879575e-02,5.8346770704e-02,3.6751595326e-04,5.1189493388e-04
1186,1.0138958044e-02,6.6835648846e-02,5.9287030250e-02,3.8670052891e-04,3.6816133070e-04
1187,1.0075215470e-02,6.6415460082e-02,5.7382430881e-02,3.6181311589e-04,5.4148980416e-04
1188,1.0004024925e-02,6.5946174553e-02,5.7942703366e-02,3.7413722021e-04,4.2620991007e-04
1189,9.9482501335e-03,6.5578509122e-02,5.7754851878e-02,3.7388340570e-04,4.0848230128e-04
1190,9.8996679831e-03,6.5258257324e-02,5.6401744485e-02,3.5527755972e-04,5.3037371254e-04
1191,9.8395347988e-03,6.4861861523e-02,5.7340163738e-02,3.7159596104e-04,3.8057382335e-04
1192,9.7738903292e-03,6.4429135527e-02,5.6188084185e-02,3.5696369014e-04,4.6714144992e-04
1193,9.7173443881e-03,6.4056386705e-02,5.5840194225e-02,3.5517042852e-04,4.6644880786e-04
1194,9.6671519465e-03,6.3725519925e-02,5.6249514222e-02,3.6518977140e-04,3.8241079892e-04
1195,9.6112966952e-03,6.3357324107e-02,5.4876156151e-02,3.4857864375e-04,4.9953814596e-04
1196,9.5498366657e-03,6.2952181790e-02,5.5318318307e-02,3.5868381383e-04,4.0470255772e-04
1197,9.4928572023e-03,6.2576575205e-02,5.4832678288e-02,3.5425368696e-04,4.2013599887e-04
1198,9.4416953930e-03,6.2239318388e-02,5.4048333317e-02,3.4487622906e-04,4.7422229545e-04
1199,9.3887189642e-03,6.1890099663e-02,5.4548133165e-02,3.5430147545e-04,3.7989518023e-04
1200,9.3313717803e-03,6.1512069078e-02,5.3493089974e-02,3.4118921030e-04,4.6070868848e-04
1201,9.2747852561e-03,6.1139052734e-02,5.3507987410e-02,3.4414749825e-04,4.1895903996e-04
1202,9.2225612925e-03,6.0794794234e-02,5.3372818977e-02,3.4526630770e-04,3.9693122380e-04
1203,9.1715327117e-03,6.0458415654e-02,5.2488707006e-02,3.3563468605e-04,4.6133619617e-04
1204,9.1178445773e-03,6.0104505392e-02,5.2835192531e-02,3.4363544546e-04,3.8329584640e-04
1205,9.0628797527e-03,5.9742179234e-02,5.2064642310e-02,3.3518573036e-04,4.3256796198e-04
1206,9.0099978765e-03,5.9393583797e-02,5.1846537739e-02,3.3438610262e-04,4.2031850899e-04
1207,8.9594457676e-03,5.9060346102e-02,5.1833983511e-02,3.3639717731e-04,3.8623908767e-04
1208,8.9086510076e-03,5.8725508861e-02,5.1028322428e-02,3.2729055965e-04,4.4242807780e-04
1209,8.8562999967e-03,5.8380412869e-02,5.1225736737e-02,3.3265934326e-04,3.8280826993e-04
1210,8.8039166676e-03,5.8035103837e-02,5.0624538213e-02,3.2701168675e-04,4.1404485819e-04
1211,8.7531450778e-03,5.7700419333e-02,5.0324808806e-02,3.2566138543e-04,4.1189967305e-04
1212,8.7036348845e-03,5.7374049909e-02,5.0290044397e-02,3.2787965029e-04,3.8052088348e-04
1213,8.6539082480e-03,5.7046253700e-02,4.9589265138e-02,3.2053896575e-04,4.2515990208e-04
1214,8.6034333141e-03,5.6713524740e-02,4.9685496837e-02,3.2406559330e-04,3.7873719702e-04
1215,8.5530965887e-03,5.6381706847e-02,4.9163352698e-02,3.1890871469e-04,4.0292670019e-04
1216,8.5037932669e-03,5.6056701113e-02,4.8891652375e-02,3.1727011083e-04,3.9923476288e-04
1217,8.4553760980e-03,5.5737536866e-02,4.8791021109e-02,3.1813693931e-04,3.7651462480e-04
1218,8.4070649254e-03,5.5419071345e-02,4.8197470605e-02,3.1246186700e-04,4.0969820111e-04
1219,8.3584500330e-03,5.5098603712e-02,4.8226922750e-02,3.1536701135e-04,3.7180108484e-04
1220,8.3098698252e-03,5.4778364720e-02,4.7715730965e-02,3.1090027187e-04,3.9536310942e-04
1221,8.2618649863e-03,5.4461918538e-02,4.7511193901e-02,3.1044779462e-04,3.8462466910e-04
1222,8.2145659898e-03,5.4150125245e-02,4.7313395888e-02,3.0992832035e-04,3.7374460953e-04
1223,8.1676505018e-03,5.3840860026e-02,4.6839646995e-02,3.0562051688e-04,3.9450079203e-04
1224,8.1207675793e-03,5.3531809477e-02,4.6814281493e-02,3.0731706647e-04,3.6443572026e-04
1225,8.0738906965e-03,5.3222798742e-02,4.6313729137e-02,3.0278615304e-04,3.8812082494e-04
1226,8.0272493654e-03,5.2915340755e-02,4.6187087893e-02,3.0331115704e-04,3.6951413495e-04
1227,7.9810689651e-03,5.2610921208e-02,4.5876879245e-02,3.0145584606e-04,3.7194835022e-04
1228,7.9353648953e-03,5.2309641615e-02,4.5536622405e-02,2.9917628854e-04,3.7812563824e-04
1229,7.8899749297e-03,5.2010432584e-02,4.5418001711e-02,2.9971534968e-04,3.5952773760e-04
1230,7.8447404443e-03,5.1712248474e-02,4.4966015965e-02,2.9580900446e-04,3.7881423486e-04
1231,7.7996300394e-03,5.1414882299e-02,4.4880539179e-02,2.9662612360e-04,3.5680818837e-04
1232,7.7547363251e-03,5.1118944539e-02,4.4486295432e-02,2.9345159419e-04,3.6981332232e-04
1233,7.7101683705e-03,5.0825154176e-02,4.4288497418e-02,2.9287271900e-04,3.6079293932e-04
1234,7.6659681716e-03,5.0533788046e-02,4.4038984925e-02,2.9169063782e-04,3.5778965685e-04
1235,7.6220981123e-03,5.0244598184e-02,4.3704070151e-02,2.8944908991e-04,3.6460370757e-04
1236,7.5784801346e-03,4.9957070034e-02,4.3566253036e-02,2.8970564017e-04,3.4937605960e-04
1237,7.5350634829e-03,4.9670869019e-02,4.3172039092e-02,2.8663891135e-04,3.6324406392e-04
1238,7.4918455437e-03,4.9385977909e-02,4.3050568551e-02,2.8696411755e-04,3.4657682409e-04
1239,7.4488602244e-03,4.9102620222e-02,4.2693872005e-02,2.8426747303e-04,3.5660734284e-04
1240,7.4061428455e-03,4.8821028788e-02,4.2508620769e-02,2.8372550150e-04,3.4751527710e-04
1241,7.3637201092e-03,4.8541379627e-02,4.2240150273e-02,2.8216603096e-04,3.4795689862e-04
1242,7.3215869999e-03,4.8263639677e-02,4.1968215257e-02,2.8060632758e-04,3.4893612610e-04
1243,7.2797198531e-03,4.7987652943e-02,4.1781235486e-02,2.8012902476e-04,3.4051272087e-04
1244,7.2380957104e-03,4.7713268083e-02,4.1450958699e-02,2.7786975261e-04,3.4836117993e-04
1245,7.1967047529e-03,4.7440420371e-02,4.1305236518e-02,2.7786308783e-04,3.3565529156e-04
1246,7.1555394219e-03,4.7169059981e-02,4.0964357555e-02,2.7541219606e-04,3.4505804069e-04
1247,7.1146044150e-03,4.6899217879e-02,4.0815092623e-02,2.7528568171e-04,3.3312683809e-04
1248,7.0739075381e-03,4.6630945522e-02,4.0501490235e-02,2.7313904138e-04,3.3980648732e-04
1249,7.0334576566e-03,4.6364301350e-02,4.0319118649e-02,2.7260664501e-04,3.3191163675e-04
1250,6.9932599979e-03,4.6099319821e-02,4.0050059557e-02,2.7103981120e-04,3.3388621523e-04
1251,6.9533112066e-03,4.5835978817e-02,3.9826035500e-02,2.7002621209e-04,3.3096811967e-04
1252,6.9136114945e-03,4.5574279735e-02,3.9601866156e-02,2.6900108787e-04,3.2824027585e-04
1253,6.8741557755e-03,4.5314189047e-02,3.9342977107e-02,2.6753015118e-04,3.2959104283e-04
1254,6.8349390696e-03,4.5055673923e-02,3.9154548198e-02,2.6687321952e-04,3.2323933556e-04
1255,6.7959601051e-03,4.4798725983e-02,3.8872387260e-02,2.6507538860e-04,3.2755848952e-04
1256,6.7572136192e-03,4.4543310534e-02,3.8707889616e-02,2.6467069983e-04,3.1887140358e-04
1257,6.7186989764e-03,4.4289423386e-02,3.8412217051e-02,2.6271920069e-04,3.2500142697e-04
1258,6.6804143751e-03,4.4037052663e-02,3.8262564689e-02,2.6250362862e-04,3.1494518043e-04
1259,6.6423637713e-03,4.3786224443e-02,3.7959333509e-02,2.6048650034e-04,3.2220259891e-04
1260,6.6045436329e-03,4.3536915444e-02,3.7821251899e-02,2.6039779186e-04,3.1116855098e-04
1261,6.5669567856e-03,4.3289144291e-02,3.7511665374e-02,2.5828302023e-04,3.1946488889e-04
1262,6.5296019578e-03,4.3042902602e-02,3.7387665361e-02,2.5831046514e-04,3.0721325311e-04
1263,6.4924802446e-03,4.2798197595e-02,3.7066925317e-02,2.5602980168e-04,3.1709743780e-04
1264,6.4555963433e-03,4.2555060238e-02,3.6964543164e-02,2.5627537980e-04,3.0277631595e-04
1265,6.4189555876e-03,4.2313525686e-02,3.6621257663e-02,2.5373787503e-04,3.1548892730e-04
1266,6.3825650767e-03,4.2073640740e-02,3.6554999650e-02,2.5439562160e-04,2.9746847576e-04
1267,6.3464435304e-03,4.1835528798e-02,3.6169350147e-02,2.5138765341e-04,3.1523019425e-04
1268,6.3106146488e-03,4.1599346092e-02,3.6165453494e-02,2.5274089421e-04,2.9064837145e-04
1269,6.2751319775e-03,4.1365445592e-02,3.5703204572e-02,2.4884904269e-04,3.1737505924e-04
1270,6.2400767533e-03,4.1134362807e-02,3.5808335990e-02,2.5139865465e-04,2.8120403294e-04
1271,6.2056180550e-03,4.0907212300e-02,3.5207275301e-02,2.4592925911e-04,3.2406445825e-04
1272,6.1720030544e-03,4.0685623419e-02,3.5505890846e-02,2.5063724024e-04,2.6733599952e-04
1273,6.1398335402e-03,4.0473563131e-02,3.4651570022e-02,2.4234513694e-04,3.3985418850e-04
1274,6.1098464365e-03,4.0275889216e-02,3.5300072283e-02,2.5100089260e-04,2.4658080656e-04
1275,6.0841407273e-03,4.0106438100e-02,3.3983707428e-02,2.3757557210e-04,3.7469749805e-04
1276,6.0644428725e-03,3.9976590546e-02,3.5262670368e-02,2.5345393806e-04,2.1793806809e-04
1277,6.0571883149e-03,3.9928768761e-02,3.3136110753e-02,2.3091834737e-04,4.4834741857e-04
1278,6.0607940659e-03,3.9952537743e-02,3.5455122590e-02,2.5934199221e-04,1.9039951439e-04
1279,6.0853109620e-03,4.0114152245e-02,3.2145939767e-02,2.2271675698e-04,5.7410448790e-04
1280,6.0890930500e-03,4.0139083634e-02,3.5624034703e-02,2.6734062703e-04,1.8416428065e-04
1281,6.0699736193e-03,4.0013049031e-02,3.1542722136e-02,2.1856467356e-04,6.2846799847e-04
1282,5.9610123311e-03,3.9294780116e-02,3.4810181707e-02,2.6308911038e-04,1.8537073629e-04
1283,5.8401016305e-03,3.8497741101e-02,3.2185655087e-02,2.2862266633e-04,4.0258592344e-04
1284,5.7677584048e-03,3.8020857144e-02,3.2865133137e-02,2.3694362608e-04,2.7862878051e-04
1285,5.7693726518e-03,3.8031498203e-02,3.3496581018e-02,2.4434021907e-04,2.0915150526e-04
1286,5.7948779179e-03,3.8199628005e-02,3.1319402158e-02,2.1759096126e-04,4.7043163795e-04
1287,5.7697387122e-03,3.8033911260e-02,3.3694721758e-02,2.5085365633e-04,1.8306530546e-04
1288,5.6970172758e-03,3.7554534152e-02,3.1198864803e-02,2.2183608962e-04,4.1373082786e-04
1289,5.6191499436e-03,3.7041235482e-02,3.2267004251e-02,2.3957111989e-04,2.3785200028e-04
1290,5.5898683644e-03,3.6848212359e-02,3.2115217298e-02,2.3892895842e-04,2.3437052732e-04
1291,5.5944416464e-03,3.6878359271e-02,3.0780795962e-02,2.2048667597e-04,3.8926964044e-04
1292,5.5796620654e-03,3.6780932802e-02,3.2472390682e-02,2.4191550619e-04,1.8893870583e-04
1293,5.5302919704e-03,3.6455486901e-02,3.0527489260e-02,2.1602446213e-04,3.7677530781e-04
1294,5.4698014146e-03,3.6056735320e-02,3.1461521983e-02,2.2926759266e-04,2.3025374685e-04
1295,5.4366070090e-03,3.5837918986e-02,3.1154612079e-02,2.2750454082e-04,2.4082613527e-04
1296,5.4274613986e-03,3.5777631449e-02,3.0169229954e-02,2.1720143559e-04,3.4363870509e-04
1297,5.4102560319e-03,3.5664214287e-02,3.1350255013e-02,2.3547318415e-04,1.9592273748e-04
1298,5.3713075489e-03,3.5407467280e-02,2.9808202758e-02,2.1643888613e-04,3.4348756890e-04
1299,5.3237503251e-03,3.5093971761e-02,3.0539497733e-02,2.2715187515e-04,2.2829552472e-04
1300,5.2915768549e-03,3.4881885396e-02,3.0232463032e-02,2.2343163437e-04,2.4151059915e-04
1301,5.2748752275e-03,3.4771788865e-02,2.9514983296e-02,2.1457817638e-04,3.1110239797e-04
1302,5.2551225201e-03,3.4641579725e-02,3.0373379588e-02,2.2704541334e-04,1.9977461488e-04
1303,5.2223947673e-03,3.4425839549e-02,2.9135100543e-02,2.1279562498e-04,3.1627828139e-04
1304,5.1831878098e-03,3.4167388687e-02,2.9701421037e-02,2.2253162751e-04,2.2406512289e-04
1305,5.1519448902e-03,3.3961436478e-02,2.9334548861e-02,2.1963116887e-04,2.4305759871e-04
1306,5.1306703339e-03,3.3821195364e-02,2.8819862753e-02,2.1406568703e-04,2.8606757405e-04
1307,5.1095232842e-03,3.3681794768e-02,2.9406925663e-02,2.2248920868e-04,2.0499769016e-04
1308,5.0811876199e-03,3.3495007083e-02,2.8431462124e-02,2.1017951076e-04,2.9617498512e-04
1309,5.0477003731e-03,3.3274260350e-02,2.8917290270e-02,2.1723646205e-04,2.1846055461e-04
1310,5.0174060175e-03,3.3074561041e-02,2.8505289927e-02,2.1311950695e-04,2.4380760442e-04
1311,4.9933439420e-03,3.2915944699e-02,2.8182007372e-02,2.1056916739e-04,2.6282455656e-04
1312,4.9712893352e-03,3.2770561520e-02,2.8519017622e-02,2.1673513402e-04,2.0841926744e-04
1313,4.9460471706e-03,3.2604166074e-02,2.7732703835e-02,2.0809238777e-04,2.7905384195e-04
1314,4.9168568239e-03,3.2411744352e-02,2.8141159564e-02,2.1461072902e-04,2.1244773234e-04
1315,4.8878667791e-03,3.2220643014e-02,2.7672145516e-02,2.0930184110e-04,2.4554791162e-04
1316,4.8622103419e-03,3.2051516697e-02,2.7544729412e-02,2.0826392574e-04,2.4241479696e-04
1317,4.8391670472e-03,3.1899616122e-02,2.7671057731e-02,2.1059039864e-04,2.1226542594e-04
1318,4.8157068661e-03,3.1744967448e-02,2.7084346861e-02,2.0414899336e-04,2.6191308280e-04
1319,4.7899185426e-03,3.1574971741e-02,2.7408624068e-02,2.0962605777e-04,2.0700870664e-04
1320,4.7629320460e-03,3.1397077721e-02,2.6893898845e-02,2.0454663900e-04,2.4577125441e-04
1321,4.7368804444e-03,3.1225346494e-02,2.6916584000e-02,2.0620303985e-04,2.2467320377e-04
1322,4.7127943510e-03,3.1066571828e-02,2.6829298586e-02,2.0618223061e-04,2.1754510817e-04
1323,4.6897792066e-03,3.0914856819e-02,2.6453392580e-02,2.0224279433e-04,2.4390361796e-04
1324,4.6662683408e-03,3.0759874033e-02,2.6660235599e-02,2.0561253768e-04,2.0435130864e-04
1325,4.6416775899e-03,3.0597772682e-02,2.6177369058e-02,2.0037230570e-04,2.4166805088e-04
1326,4.6166107203e-03,3.0432532774e-02,2.6301905513e-02,2.0295848662e-04,2.1010423370e-04
1327,4.5921628050e-03,3.0271372991e-02,2.6040421799e-02,2.0083892741e-04,2.2225618886e-04
1328,4.5687894767e-03,3.0117296847e-02,2.5869220495e-02,1.9985789550e-04,2.2494974837e-04
1329,4.5460743436e-03,2.9967559502e-02,2.5898063555e-02,2.0126451273e-04,2.0568507898e-04
1330,4.5232871216e-03,2.9817346949e-02,2.5521064177e-02,1.9740984135e-04,2.3221844458e-04
1331,4.5000165756e-03,2.9663948342e-02,2.5650337338e-02,1.9975024043e-04,2.0161084831e-04
1332,4.4764841644e-03,2.9508823529e-02,2.5304283947e-02,1.9615420024e-04,2.2429975797e-04
